student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_year,placement_status,package_lpa,company_name,has_internship,has_certification,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,student_intervention,intervention_priority,eligible_for_shortlist
3734,Male,20,BE,Artificial Intelligence,9.52,2,0,4,4,7,2,No,Yes,2020,Placed,10.13,Cognizant,0,1,11,85.19999999999999,10.81,13.9,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3735,Female,20,BCA,Mechanical Engineering,8.19,2,2,5,5,8,3,Yes,Yes,2021,Placed,12.29,Adobe,1,1,13,71.89999999999999,17.08,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
3736,Female,23,BTech,Mechanical Engineering,7.58,3,0,2,5,6,4,No,Yes,2022,Placed,10.25,Infosys,0,1,11,60.8,9.33,32.5,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3737,Male,23,BTech,Computer Science,7.99,1,0,1,2,6,1,No,Yes,2023,Placed,7.15,Tech Mahindra,0,1,8,74.9,6.9,32.1,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3738,Male,23,BTech,Information Technology,8.72,1,1,0,1,6,0,Yes,No,2024,Placed,8.05,Accenture,1,0,7,82.2,6.79,29.7,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3739,Male,24,BTech,Artificial Intelligence,6.16,0,2,1,8,6,4,Yes,Yes,2019,Placed,10.84,Accenture,1,1,14,61.6,17.66,0.0,Low,Raise CGPA above 7.0,Track,0
3740,Female,23,BTech,Information Technology,9.22,0,3,0,10,4,2,Yes,No,2020,Placed,14.18,Adobe,1,0,14,92.2,17.69,0.0,Low,Strengthen communication skills; Add one industry certification,Track,1
3741,Male,24,BSc,Information Technology,9.63,1,1,4,5,5,5,Yes,Yes,2021,Placed,13.16,Meta,1,1,10,91.30000000000001,17.55,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3742,Female,22,BTech,Data Science,7.94,3,1,0,2,7,1,Yes,No,2022,Not Placed,0.0,Unplaced,1,0,9,64.4,5.48,47.4,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
3743,Male,20,BTech,Computer Science,8.43,2,2,5,7,7,3,Yes,Yes,2023,Placed,13.07,Adobe,1,1,14,74.3,17.57,0.0,Low,Clear backlogs early,Track,0
3744,Male,20,BSc,Artificial Intelligence,9.2,2,2,3,2,7,0,Yes,Yes,2024,Placed,10.06,Capgemini,1,1,9,82.0,10.68,17.8,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3745,Male,21,BCA,Electrical Engineering,7.11,0,1,3,6,5,5,Yes,Yes,2019,Placed,11.85,Cognizant,1,1,11,71.10000000000001,17.64,0.0,Low,Strengthen communication skills,Track,1
3746,Male,22,BE,Mechanical Engineering,9.77,0,1,3,9,6,3,Yes,Yes,2020,Placed,13.11,Google,1,1,15,97.69999999999999,17.91,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
3747,Female,23,BSc,Mechanical Engineering,8.43,2,1,2,4,3,1,Yes,Yes,2021,Placed,8.82,Capgemini,1,1,7,74.3,7.97,32.4,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3748,Female,23,BE,Information Technology,7.32,1,2,3,5,7,2,Yes,Yes,2022,Placed,10.36,Cognizant,1,1,12,68.2,15.03,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
3749,Male,22,BE,Computer Science,8.41,0,1,0,1,9,1,Yes,No,2023,Placed,7.67,Accenture,1,0,10,84.1,10.56,6.5,Low,Improve DSA and coding practice; Build more portfolio projects; Add one industry certification,Track,1
3750,Female,23,BSc,Computer Science,7.74,2,1,1,1,4,0,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,5,67.4,4.9,51.6,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
3751,Male,21,BTech,Artificial Intelligence,5.98,0,3,2,9,6,5,Yes,Yes,2019,Placed,12.0,Amazon,1,1,15,59.800000000000004,21.99,0.0,Low,Raise CGPA above 7.0,Track,0
3752,Male,24,BE,Artificial Intelligence,8.92,1,0,4,5,7,5,No,Yes,2020,Placed,11.75,Capgemini,0,1,12,84.2,16.07,0.0,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3753,Male,20,BTech,Information Technology,7.93,3,0,2,3,8,3,No,Yes,2021,Placed,9.01,Cognizant,0,1,11,64.3,8.27,36.4,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
3754,Male,22,BCA,Information Technology,8.92,0,0,5,2,6,2,No,Yes,2022,Placed,9.96,Cognizant,0,1,8,89.2,13.17,2.5,Low,Complete an internship; Improve DSA and coding practice,Track,1
3755,Female,20,BSc,Information Technology,6.17,2,0,5,10,5,5,No,Yes,2023,Placed,12.39,Amazon,0,1,15,51.7,15.47,2.0,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3756,Male,24,BE,Data Science,7.81,1,0,1,7,4,5,No,Yes,2024,Placed,10.98,Cognizant,0,1,11,73.1,12.82,3.1,Low,Clear backlogs early; Complete an internship; Strengthen communication skills,Track,0
3757,Male,22,BTech,Computer Science,8.8,2,1,3,4,7,2,Yes,Yes,2019,Placed,9.82,Cognizant,1,1,11,78.0,11.72,12.2,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
3758,Female,24,BE,Information Technology,9.75,1,1,1,3,10,1,Yes,Yes,2020,Placed,9.5,Infosys,1,1,13,92.5,11.6,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3759,Male,23,BCA,Computer Science,9.3,3,3,2,2,7,0,Yes,Yes,2021,Placed,10.68,Capgemini,1,1,9,78.0,10.42,23.2,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3760,Male,23,BCA,Electrical Engineering,9.22,3,2,2,10,6,5,Yes,Yes,2022,Placed,15.95,Adobe,1,1,16,77.2,17.19,0.0,Low,Clear backlogs early,Track,0
3761,Male,23,BE,Mechanical Engineering,6.56,2,3,2,10,7,5,Yes,Yes,2023,Placed,13.19,Google,1,1,17,55.599999999999994,20.02,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3762,Female,24,BSc,Mechanical Engineering,9.1,3,2,1,4,6,3,Yes,Yes,2024,Placed,12.25,Google,1,1,10,76.0,11.54,17.4,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
3763,Male,24,BCA,Computer Science,6.23,0,2,0,9,5,3,Yes,No,2019,Placed,10.2,Accenture,1,0,14,62.300000000000004,15.69,0.0,Low,Raise CGPA above 7.0; Strengthen communication skills; Add one industry certification,Track,0
3764,Female,24,BTech,Electrical Engineering,6.35,1,3,0,10,8,5,Yes,No,2020,Placed,13.01,Google,1,0,18,58.5,20.24,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Add one industry certification,Track,0
3765,Male,20,BCA,Mechanical Engineering,5.97,1,1,5,7,7,4,Yes,Yes,2021,Placed,10.19,Cognizant,1,1,14,54.699999999999996,17.29,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3766,Male,24,BTech,Mechanical Engineering,9.19,1,3,3,1,7,0,Yes,Yes,2022,Placed,10.84,Capgemini,1,1,8,86.89999999999999,13.78,1.9,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3767,Female,23,BE,Mechanical Engineering,5.97,3,0,5,3,5,2,No,Yes,2023,Not Placed,0.0,Unplaced,0,1,8,44.699999999999996,7.49,55.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
3768,Male,21,BTech,Artificial Intelligence,6.09,3,3,4,5,8,2,Yes,Yes,2024,Placed,10.64,Accenture,1,1,13,45.9,14.74,15.5,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
3769,Male,24,BE,Electrical Engineering,6.56,0,1,1,7,7,5,Yes,Yes,2019,Placed,10.77,Accenture,1,1,14,65.6,17.02,0.0,Low,Raise CGPA above 7.0,Track,1
3770,Female,21,BCA,Artificial Intelligence,7.96,3,1,0,5,6,2,Yes,No,2020,Placed,8.96,Capgemini,1,0,11,64.6,7.48,34.2,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
3771,Female,23,BSc,Computer Science,9.28,1,2,3,9,8,3,Yes,Yes,2021,Placed,15.61,Amazon,1,1,17,87.8,19.01,0.0,Low,Clear backlogs early,Track,0
3772,Female,24,BCA,Computer Science,7.3,0,2,4,7,6,5,Yes,Yes,2022,Placed,13.23,Adobe,1,1,13,73.0,21.32,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
3773,Female,20,BCA,Data Science,7.85,0,3,3,1,5,1,Yes,Yes,2023,Placed,10.34,Infosys,1,1,6,78.5,15.14,0.0,Low,Improve DSA and coding practice; Strengthen communication skills; Build more portfolio projects,Track,1
3774,Female,20,BCA,Artificial Intelligence,6.22,1,2,3,6,5,2,Yes,Yes,2024,Placed,9.79,Cognizant,1,1,11,57.199999999999996,14.19,5.7,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
3775,Male,21,BCA,Computer Science,6.64,2,3,5,2,4,1,Yes,Yes,2019,Placed,9.18,Accenture,1,1,6,56.39999999999999,13.26,26.2,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
3776,Female,20,BSc,Artificial Intelligence,6.08,3,2,5,6,7,3,Yes,Yes,2020,Placed,11.17,Cognizant,1,1,13,45.8,14.73,16.5,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3777,Male,20,BCA,Data Science,7.26,3,1,4,3,4,2,Yes,Yes,2021,Placed,9.0,Accenture,1,1,7,57.599999999999994,8.8,44.4,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
3778,Male,20,BTech,Computer Science,8.04,1,2,2,2,5,1,Yes,Yes,2022,Placed,8.9,Accenture,1,1,7,75.39999999999999,11.32,16.8,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3779,Male,23,BSc,Computer Science,6.72,2,0,0,3,3,2,No,No,2023,Not Placed,0.0,Unplaced,0,0,6,57.2,4.49,54.7,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
3780,Female,20,BSc,Computer Science,9.14,3,1,0,10,6,5,Yes,No,2024,Placed,14.26,Meta,1,0,16,76.4,13.56,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
3781,Female,22,BTech,Computer Science,9.72,2,0,4,4,6,1,No,Yes,2019,Placed,10.87,Capgemini,0,1,10,87.2,9.29,19.7,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3782,Male,24,BE,Information Technology,6.02,1,1,0,1,6,1,Yes,No,2020,Not Placed,0.0,Unplaced,1,0,7,55.199999999999996,6.91,41.9,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
3783,Female,20,BCA,Electrical Engineering,5.58,1,3,1,4,5,2,Yes,Yes,2021,Placed,7.86,Cognizant,1,1,9,50.8,13.53,13.5,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
3784,Female,20,BSc,Electrical Engineering,8.9,2,1,1,6,5,1,Yes,Yes,2022,Placed,10.33,Cognizant,1,1,11,79.0,8.96,17.6,Low,Clear backlogs early; Strengthen communication skills; Build more portfolio projects,Track,0
3785,Female,20,BCA,Artificial Intelligence,6.32,1,2,1,5,7,4,Yes,Yes,2023,Placed,9.44,Cognizant,1,1,12,58.2,15.43,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
3786,Female,22,BCA,Artificial Intelligence,7.02,1,0,4,5,6,0,No,Yes,2024,Placed,8.26,Cognizant,0,1,11,65.19999999999999,8.91,23.9,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3787,Male,20,BTech,Artificial Intelligence,7.2,0,1,5,9,7,4,Yes,Yes,2019,Placed,12.84,Meta,1,1,16,72.0,20.08,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
3788,Male,20,BTech,Data Science,9.44,2,3,3,9,5,5,Yes,Yes,2020,Placed,15.82,Google,1,1,14,84.39999999999999,20.78,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
3789,Female,24,BTech,Information Technology,8.33,3,0,3,9,7,5,No,Yes,2021,Placed,13.91,Microsoft,0,1,16,68.3,13.63,3.0,Low,Clear backlogs early; Complete an internship,Track,0
3790,Male,22,BCA,Artificial Intelligence,5.67,3,1,2,7,8,3,Yes,Yes,2022,Not Placed,0.0,Unplaced,1,1,15,41.7,10.97,26.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3791,Female,22,BSc,Artificial Intelligence,5.56,0,3,2,10,7,5,Yes,Yes,2023,Placed,13.51,Microsoft,1,1,17,55.599999999999994,22.62,0.0,Low,Raise CGPA above 7.0,Track,0
3792,Female,20,BSc,Computer Science,6.36,1,1,1,9,6,5,Yes,Yes,2024,Placed,12.09,Adobe,1,1,15,58.6,15.84,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3793,Male,22,BE,Computer Science,6.87,1,1,1,8,7,5,Yes,Yes,2019,Placed,12.17,Microsoft,1,1,15,63.7,16.05,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3794,Male,21,BCA,Computer Science,7.58,0,0,4,8,6,5,No,Yes,2020,Placed,12.58,Amazon,0,1,14,75.8,17.83,0.0,Low,Complete an internship,Track,1
3795,Male,22,BE,Artificial Intelligence,9.1,0,1,1,5,7,3,Yes,Yes,2021,Placed,11.44,Infosys,1,1,12,91.0,14.84,0.0,Low,Improve DSA and coding practice,Track,1
3796,Female,22,BE,Computer Science,6.85,1,0,1,9,6,5,No,Yes,2022,Placed,11.01,Infosys,0,1,15,63.5,14.04,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3797,Male,22,BE,Artificial Intelligence,7.12,2,0,1,8,6,3,No,Yes,2023,Placed,10.72,Accenture,0,1,14,61.2,9.85,17.3,Low,Clear backlogs early; Complete an internship,Track,0
3798,Female,23,BE,Data Science,6.92,0,2,0,7,7,2,Yes,No,2024,Placed,9.98,Capgemini,1,0,14,69.2,14.77,0.0,Low,Raise CGPA above 7.0; Add one industry certification,Track,1
3799,Male,23,BE,Data Science,5.54,2,0,3,8,5,3,No,Yes,2019,Placed,8.75,Capgemini,0,1,13,45.4,10.42,25.8,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3800,Male,23,BCA,Mechanical Engineering,9.61,3,1,0,9,5,3,Yes,No,2020,Placed,13.26,Microsoft,1,0,14,81.1,10.54,7.3,Low,Clear backlogs early; Strengthen communication skills; Add one industry certification,Track,0
3801,Female,22,BTech,Information Technology,6.1,1,1,5,7,4,3,Yes,Yes,2021,Placed,10.23,Cognizant,1,1,11,56.0,14.94,5.4,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
3802,Female,21,BE,Computer Science,6.74,2,1,1,9,4,4,Yes,Yes,2022,Placed,11.77,Accenture,1,1,13,57.400000000000006,12.5,9.6,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
3803,Female,22,BSc,Electrical Engineering,6.06,2,1,1,8,5,5,Yes,Yes,2023,Placed,11.12,Accenture,1,1,13,50.599999999999994,13.42,10.6,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
3804,Female,20,BCA,Computer Science,7.61,1,0,0,2,7,1,No,No,2024,Placed,6.87,Tech Mahindra,0,0,9,71.10000000000001,6.34,33.3,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3805,Female,21,BE,Information Technology,9.51,1,2,0,3,5,1,Yes,No,2019,Placed,9.07,Infosys,1,0,8,90.1,10.7,7.9,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3806,Female,23,BSc,Information Technology,5.93,3,0,4,6,7,5,No,Yes,2020,Placed,8.8,Accenture,0,1,13,44.3,12.27,27.4,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3807,Female,24,BE,Mechanical Engineering,7.4,1,1,4,6,7,1,Yes,Yes,2021,Placed,9.99,Accenture,1,1,13,69.0,13.06,2.6,Low,Clear backlogs early; Build more portfolio projects,Track,0
3808,Female,21,BTech,Information Technology,5.6,2,0,1,7,4,5,No,Yes,2022,Not Placed,0.0,Unplaced,0,1,11,46.0,10.44,28.4,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3809,Male,23,BCA,Artificial Intelligence,8.81,0,2,0,2,7,0,Yes,No,2023,Placed,8.46,Infosys,1,0,9,88.10000000000001,11.12,2.1,Low,Improve DSA and coding practice; Build more portfolio projects; Add one industry certification,Track,1
3810,Female,21,BTech,Computer Science,8.26,1,3,5,1,8,0,Yes,Yes,2024,Placed,10.39,Capgemini,1,1,9,77.6,15.4,0.4,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3811,Female,21,BSc,Information Technology,8.51,1,2,4,5,5,4,Yes,Yes,2019,Placed,12.25,Meta,1,1,10,80.1,17.9,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3812,Male,22,BE,Artificial Intelligence,7.53,0,2,2,2,7,2,Yes,Yes,2020,Placed,8.21,Cognizant,1,1,9,75.3,14.61,0.0,Low,Improve DSA and coding practice,Track,1
3813,Female,20,BTech,Information Technology,9.4,1,3,0,9,5,4,Yes,No,2021,Placed,14.27,Meta,1,0,14,89.0,18.66,0.0,Low,Clear backlogs early; Strengthen communication skills; Add one industry certification,Track,0
3814,Male,24,BTech,Electrical Engineering,7.26,1,2,3,3,7,1,Yes,Yes,2022,Placed,8.15,Capgemini,1,1,10,67.6,13.0,9.4,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3815,Male,23,BE,Artificial Intelligence,7.71,0,2,2,2,5,2,Yes,Yes,2023,Placed,8.65,Capgemini,1,1,7,77.1,13.88,2.7,Low,Improve DSA and coding practice; Strengthen communication skills,Track,1
3816,Female,21,BCA,Data Science,8.49,2,0,2,7,4,5,No,Yes,2024,Placed,11.3,Cognizant,0,1,11,74.9,12.4,9.1,Low,Clear backlogs early; Complete an internship; Strengthen communication skills,Track,0
3817,Male,24,BSc,Artificial Intelligence,7.74,3,2,5,6,6,4,Yes,Yes,2019,Placed,12.72,Google,1,1,12,62.400000000000006,16.2,5.6,Low,Clear backlogs early,Track,0
3818,Female,21,BCA,Mechanical Engineering,6.31,3,2,0,8,6,4,Yes,No,2020,Placed,10.8,Accenture,1,0,14,48.099999999999994,12.42,16.1,Low,Clear backlogs early; Raise CGPA above 7.0; Add one industry certification,Track,0
3819,Male,20,BSc,Artificial Intelligence,6.86,3,1,5,9,6,5,Yes,Yes,2021,Placed,12.62,Microsoft,1,1,15,53.60000000000001,16.24,2.8,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3820,Male,24,BSc,Information Technology,5.9,2,2,1,3,5,2,Yes,Yes,2022,Not Placed,0.0,Unplaced,1,1,8,49.0,9.76,35.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
3821,Male,23,BTech,Data Science,7.36,3,0,3,8,6,5,No,Yes,2023,Placed,11.14,Accenture,0,1,14,58.60000000000001,12.44,15.8,Low,Clear backlogs early; Complete an internship,Track,0
3822,Female,21,BE,Data Science,8.12,2,3,4,4,7,1,Yes,Yes,2024,Placed,10.34,Capgemini,1,1,11,71.19999999999999,15.05,2.3,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3823,Female,20,BCA,Artificial Intelligence,6.01,1,1,5,2,6,0,Yes,Yes,2019,Not Placed,0.0,Unplaced,1,1,8,55.099999999999994,10.1,31.9,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
3824,Male,24,BTech,Information Technology,8.21,3,0,4,4,7,2,No,Yes,2020,Placed,8.07,Cognizant,0,1,11,67.10000000000001,8.78,33.7,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3825,Male,21,BTech,Data Science,9.34,0,1,1,4,5,1,Yes,Yes,2021,Placed,9.39,Accenture,1,1,9,93.4,11.34,0.0,Low,Improve DSA and coding practice; Strengthen communication skills; Build more portfolio projects,Track,1
3826,Female,21,BTech,Electrical Engineering,6.95,2,2,3,8,8,4,Yes,Yes,2022,Placed,11.98,Capgemini,1,1,16,59.5,17.38,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
3827,Female,23,BCA,Artificial Intelligence,6.45,3,0,5,10,5,5,No,Yes,2023,Placed,11.19,Cognizant,0,1,15,49.5,14.08,12.3,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3828,Male,20,BTech,Artificial Intelligence,9.34,0,1,3,8,7,2,Yes,Yes,2024,Placed,13.55,Adobe,1,1,15,93.4,16.54,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
3829,Male,22,BE,Artificial Intelligence,8.48,3,0,2,7,8,1,No,Yes,2019,Placed,10.53,Accenture,0,1,15,69.80000000000001,7.69,25.1,Low,Clear backlogs early; Complete an internship; Build more portfolio projects,Track,0
3830,Female,21,BTech,Data Science,5.95,2,1,2,4,7,1,Yes,Yes,2020,Placed,6.95,Wipro,1,1,11,49.5,8.58,35.3,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
3831,Female,24,BTech,Computer Science,7.25,2,2,3,2,6,1,Yes,Yes,2021,Placed,7.1,Wipro,1,1,8,62.5,10.7,28.5,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3832,Female,23,BSc,Information Technology,8.4,1,3,5,1,6,0,Yes,Yes,2022,Placed,10.39,Infosys,1,1,7,79.0,14.66,5.6,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3833,Female,23,BTech,Mechanical Engineering,7.97,2,3,5,2,8,0,Yes,Yes,2023,Placed,9.5,Accenture,1,1,10,69.7,14.19,10.2,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3834,Female,21,BCA,Mechanical Engineering,8.16,3,0,5,2,4,0,No,Yes,2024,Not Placed,0.0,Unplaced,0,1,6,66.6,5.16,57.0,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
3835,Male,21,BCA,Information Technology,7.94,2,3,0,3,5,1,Yes,No,2019,Placed,8.25,Cognizant,1,0,8,69.4,10.58,21.4,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3836,Female,21,BE,Computer Science,8.93,0,0,5,10,6,4,No,Yes,2020,Placed,13.39,Meta,0,1,16,89.3,18.77,0.0,Low,Complete an internship,Track,1
3837,Male,22,BCA,Information Technology,6.88,1,0,0,5,8,3,No,No,2021,Placed,7.73,Infosys,0,0,13,63.8,10.05,14.7,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
3838,Female,21,BCA,Artificial Intelligence,8.55,1,2,0,1,7,1,Yes,No,2022,Placed,7.57,Infosys,1,0,8,80.5,10.32,15.7,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
3839,Male,20,BTech,Electrical Engineering,9.76,2,2,3,5,5,1,Yes,Yes,2023,Placed,11.54,Capgemini,1,1,10,87.6,12.5,4.4,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
3840,Female,24,BE,Information Technology,7.18,3,1,4,7,6,3,Yes,Yes,2024,Placed,9.92,Capgemini,1,1,13,56.8,12.37,18.9,Low,Clear backlogs early,Track,0
3841,Female,21,BCA,Information Technology,8.9,1,0,0,1,6,2,No,No,2019,Placed,8.42,Cognizant,0,0,7,84.0,7.26,28.6,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
3842,Male,22,BE,Electrical Engineering,6.56,3,1,4,4,5,1,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,9,50.599999999999994,8.12,45.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
3843,Male,24,BE,Data Science,6.71,3,1,0,2,8,2,Yes,No,2021,Placed,7.32,Tech Mahindra,1,0,10,52.099999999999994,6.58,47.7,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
